wav_filename,wav_filesize,transcript
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_14.wav,401284,so if the vaccinated individual is attacked by a similar pathogen these b memory cells have the property of recognising the pathogens and killing them
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_15.wav,407972,thus the vaccinated person does not contract the disease as active immunity provided by vaccination lasts for many years in an individuals life time
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_16.wav,224070,this was experimentally proven by dr edward jenner in 1796
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_17.wav,274226,during his time in the 18th century many people died due to smallpox a dreadful disease
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_18.wav,318528,he noticed that milkmaids and dairy workers who were often affected by cowpox disease were not affected by smallpox
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_19.wav,329396,cowpox was a disease resembling smallpox but with less intensity of symptoms it was contracted from the cows
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_20.wav,488220,keeping this in mind dr jenner collected a puslike material from a blister on the hand of a milkmaid caused by cowpox and injected it into an eightyearold boy named james phipps
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_21.wav,244968,after six weeks phipps was inoculated with the smallpox virus by dr jenner
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_22.wav,276732,to his surprise phipps was not affected by the smallpox virus and he did not contract smallpox
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_23.wav,462306,dr jenner confirmed that the cowpox virus stimulated the immune system in phippss body and produced antibodies and memory cells to clear the cowpox virus from the body
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_24.wav,328560,when the smallpox virus entered the body the retained memory cells produced antibodies and cleared the viruses from the body
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_25.wav,407136,dr jenner concluded that the cowpox material can be injected as a vaccine into the body of healthy people so that they would not contract smallpox
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_26.wav,372864,he thus coined the term vaccine which comes from the latin word vacca meaning cow and vaccinia meaning cowpox
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_27.wav,354474,the process of vaccination is otherwise called prophylaxis and the substance that is used for vaccination is called vaccine
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_28.wav,448932,vaccine when administered to an individual triggers the production of antibodies and lymphocytes in the body to kill the pathogens a phenomenon called immunisation
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_29.wav,334412,today vaccines are administered to almost all the children in the country through the vaccination programme initiated by the government
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_30.wav,542556,as part of the vaccination programme doctors advise all mothers to get their newborn babies vaccinated according to the vaccination schedule presented in the form of a table in the vaccination chart
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_32.wav,575992,under the vaccination programme vaccines against diseases like polio hepatitis diphtheria pertussis tetanus measles mumps and rubella are administered
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_33.wav,358652,apart from these certain vaccines which are exceptional include smallpox rabies chickenpox etc
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_34.wav,573484,further the vaccines that are currently available are of different types namely killed inactivated vaccines attenuated live vaccines toxoids and mild strain live vaccines
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_35.wav,337756,thus vaccination helps in developing resistance against diseases caused by microorganisms in the body of an individual
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_3.wav,264194,have you observed that only some individuals are affected by fever or common cold during change in the seasons
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_4.wav,208188,have you wondered why only some individuals are affected why not others
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_5.wav,281748,generally when our body is exposed to diseasecausing microbes it exhibits a defence mechanism
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_6.wav,328560,this defence offered by the immune system in the body is called natural protection or active immunity
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_7.wav,364504,if the resistance offered by the immune system is greater than the strength of the microbes individuals are not affected by the disease
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_8.wav,270046,however those individuals with less resistance are affected by the diseasecausing microbes
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/common_diseases_vaccination_9.wav,305990,invariably in all the individuals active immunity can be stimulated by some external protection methods
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/deforestation_10.wav,290108,with the advent of railways wood was needed as fuel to run locomotives and also to lay sleepers under railway lines
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/deforestation_11.wav,282584,tea and coffee plantations were grown to meet europes growing need this too was done by cutting down natural forests
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/deforestation_12.wav,387910,apart from the british the adivasis and the peasants were also largely responsible for the depletion of forests due to their dependence on them for fodder leaves and fuel
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/deforestation_15.wav,566796,in addition to this the water cycle gets disturbed soil erodes and several species of plants and animals get extinct it also has an impact on the native dwellers of forests as they become homeless
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/deforestation_16.wav,243296,now that we have understood the adverse effects of deforestation we must now wake up and help efforts to prevent it
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/deforestation_1.wav,244132,in this module you will learn about the factors that lead to deforestation during the british rule in india
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/deforestation_2.wav,237444,forests form an important part of our ecosystem and are beneficial to us in various ways
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/deforestation_3.wav,346950,they provide different useful things that we use in our everyday life and also remove carbon dioxide and add oxygen to the atmosphere
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/deforestation_5.wav,463978,the process of clearing of forests by removing trees through logging or burning is called deforestation deforestation has caused serious damage to the eco system globally deforestation started many hundreds of years ago as population increased and the demand for food rose land had to be cleared for cultivation settlement and pasture this was the start of deforestation
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/deforestation_6.wav,524164,major deforestation in india occurred during the british rule between the years 1880 and 1920
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/deforestation_7.wav,268374,the british grew many cash crops in india like indigo cotton jute and sugar to increase revenue as the demand for these products increased the need for land also increased the net result was that forests were cleared for cultivation taxes were also levied on this land which was additional revenue for the british
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/deforestation_8.wav,847666,the british needed durable timber to build ships for the royal navy once again indias huge expanse of forests was the solution to their problem large amounts of timber from sal and teak forests were exported to build the large and magnificent
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/deforestation_9.wav,698872,ships of the royal navy of england
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/democracy_0.wav,387074,in this module you will learn about how the nazi partys anti democratic policies and efforts to rebuild the german economy led to world war two
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/democracy_10.wav,667942,in 1934 when president hindenburg died hitler combined the offices of the president and chancellor and became the sole fewrur leader of germany with his anti democratic policies in place hitler was ready to start reconstructing the german economy
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/democracy_11.wav,634506,advising hitler on economic growth was dr hjalmar schacht germanys minister of economics using innovative policies schacht was able to reduce the economic deficit by creating new trade agreements with south east europe
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/democracy_12.wav,336084,he was also able to reduce unemployment by hiring german workers to construct highways called autobahns across the length and breadth of germany
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/democracy_13.wav,774104,the volkswagen beetle became a symbol of the german workers newfound prosperity with trade unions abolished labour worked long hours at low pay making the volkswagen factory successful and soon the german economy became the quickest among all world economies to recover from the great depression
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/democracy_14a.wav,682990,in order to spread his military might hitler ordered 32 000 soldiers to reoccupy the rhineland on 7 th march 1936 france and britain did not react leading hitler to believe that he could conquer east europe without evoking any reaction from the allies
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/democracy_14.wav,430542,always prepared for war hitler increased government spending on armaments production schacht was against this as he felt military spending would lead to inflation
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/democracy_15.wav,340262,in 1938 he fulfilled his desire of uniting austria hungary with germany by bullying its chancellor into resigning one people one empire one leader became the most repeated nazi slogan after this hitler annexed czechoslovakia by 1939 the nazi government was spending double of what is was earning through taxes to save the german economy and increase his resources hitler invaded poland in september 1939 sparking off world war two
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/democracy_16.wav,506610,to gain support germany entered the tripartite pact or three power pact in september 1940 with italy and japan this agreement established the axis powers in world war two
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/democracy_17.wav,667942,as the war gained momentum hitler decided to invade the soviet union on 22 nd june 1941 after a few defeats in the initial years by 1945 the soviet red army managed to push back the nazis all the way back to berlin
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/democracy_18.wav,446424,in the meantime japan was expanding its power in december 1941 japan attacked the us base at pearl harbor forcing the united states to enter world war two
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/democracy_19.wav,417168,the americans got back at japan by dropping nuclear atomic bombs on hiroshima and nagasaki on 6 th an 9 th august 1945
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/democracy_1.wav,636178,on 30 january 1933 thousands of torches were lit as nazis paraded at berlins brandenburg gate to celebrate their leader adolf hitler had just been appointed chancellor of germany by president hindenburg
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/democracy_20.wav,509954,hitlers efforts to restructure germany ended up destroying the world around it with the bombing at hiroshima nagasaki and the defeat of hitler the world war finally came to an end in may 1945
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/democracy_2.wav,662928,his nazi government called the third reich wasted little time and began implementing a series of undemocratic policies such as the reichstag fire decree the enabling act the gestapo and the concentration camps
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/democracy_3.wav,637014,it was a cold february night when fire fighters and policemen were informed that the reichstag building was ablaze by the time they arrived most of the building was destroyed they arrested the only person found lurking inside a dutch communist
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/democracy_4.wav,723114,fearing a communist revolution hitler immediately used the reichstag fire as an excuse to pass the reichstag fire decree a law that stopped german citizens from talking and moving freely thousands of communist leaders were arrested and thrown into jail
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/democracy_5.wav,762402,next hitler convinced hindenburg to pass the enabling act on 23 march 1933 this act gave hitler the power to pass laws without consulting the reichstag it was officially called the law for removing the distress of the people but in effect it legalized hitlers dictatorship
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/democracy_6.wav,672958,soon nazi appointed secret state police called the gestapo roamed the streets they were supported by the shield squadron an intelligence service and paramilitary stormtroopers with so many forces on the ground nazi germany became a controlled police state
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/democracy_7.wav,565960,germans lived in constant fear of the gestapo officers who could arrest and imprison people without being questioned by any court prisoners often disappeared from gestapo torture chambers after they were violently beaten or electrocuted
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/democracy_8.wav,740668,the gestapo was also responsible for setting up and administering concentration camps these camps were a series of buildings enclosed with a barbed wire fence where nazis forcibly imprisoned communists union leaders jews and later soviet prisoners during world war two
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/democracy_9.wav,985592,soon concentration camps and extermination camps mushroomed all over germany not only did the concentration camps confine and torture prisoners they supplied free labour to the nazi government as prisoners were made to produce armaments and machinery the extermination camps were purely meant for killing prisoners that were unable to work or undesirable to the nazis
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_101.wav,527716,next element is the conflict however this is not the same as the one we discussed along with plot this conflict pertains more to the character than to the plot the conflict can either be internal or external
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_103.wav,793538,the theme is main idea of the story it includes the message or the moral of the story this story is about the identity of a person and its impact on his or her future it shows us how a mans pride and false prejudices can affect his love for his family and ruin his happiness
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_10.wav,804404,lastly here are some interesting facts about kate chopin young chopin spent a lot of time in the attic reading such masters as jane austen charles dickens and the brontës thirteen year old chopin was a pro confederate and was arrested for tearing the union flag hung at her porch
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_11.wav,334618,let us now look at the title of the story what can you gather about the story from the title click next to predict the theme of the story
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_12.wav,412358,did most of you think that the story is about a person called desiree and her baby well you are correct now let us go deeper into the title
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_13.wav,559480,what do you understand from the word desiree do you know its meaning click the word desiree to look up its meanings desiree is a french feminine given name its english translated equivalent is the desired
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_14.wav,238486,this story is about a person whose obscure background stirs up tribulations in her present
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_16.wav,468364,list ten traits about yourself five of them should be physical traits and remaining five should be character traits once you are done listing discuss them with your partner
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_17.wav,885488,let us discuss a few questions before reading the story we often meet new people in our everyday lives how do we decide who we want to be friends with and who we dont do we consider their level of intelligence their physical appearance the personal qualities they have how similar they are to us any other aspect of their personality
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_19.wav,893846,as the day was pleasant madame valmonde drove over to labri to see desiree and the baby it made her laugh to think of desiree with a baby why it seemed but yesterday that desiree was little more than a baby herself when monsieur in riding through the gateway of valmonde had found her lying asleep in the shadow of the big stone pillar
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_21.wav,474216,read the first paragraph from the story highlight the lines which tell us how and where desiree was found click the lets check tab to check your observation
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_22.wav,571182,well done the highlighted lines show that valmonde had found desiree lying asleep in the shadow of the big stone pillar the prevailing belief was that desiree had been purposely left by a party of texans
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_24.wav,479232,despite all speculations madame valmonde accepted the baby unquestioningly what does this tell us about her click the lets check tab to check your observations
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_25_26.wav,650600,madame valmondé viewed desirees arrival as an act of providence and treated desiree just as if she was her own daughter her love for her daughter was boundless and the mystery of desirees past did not bother her let us proceed click next to continue
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_27.wav,954032,monsieur valmonde grew practical and wanted things well considered that is the girls obscure origin armand looked into her eyes and did not care he was reminded that she was nameless what did it matter about a name when he could give her one of the oldest and proudest in louisiana he ordered the corbeille from paris and contained himself with what patience he could until it arrived then they were married
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_29.wav,470036,look at the highlighted lines how could desirees obscure origin have affected her matrimonial alliance with armand click the lets check tab to check your observation
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_2.wav,840346,by the end of this chapter you will be able to interpret the meaning of the story through close reading questions analyse the characters based on their actions and identify elements of story like setting characters structure points of view conflict and theme click start to begin
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_30.wav,893846,when monsieur armand aubigny asked for desirees hand in marriage monsieur valmonde had been wary he raised the issue of the girls obscure origin but monsieur aubigny was too deeply in love to care the phrase he was reminded that she was nameless alludes to desirees obscure origin no one knew anything about her status or her family history
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_31.wav,515176,why do you think it was important for monsieur valmonde to raise the issue of desirees obscure origin to armand discuss and write the answer in your notebook click the lets check tab to view the answer
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_32.wav,828646,when armand fell in love with desiree and wanted to marry her monsieur valmonde raised the issue of desirees origins because he wanted to ensure that the circumstances of her birth does not ruin her married life he made sure that armande had his facts right before he went ahead with the wedding so that there were no questions raised later
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_35.wav,419046,now read the question and select your response why does labri appear to be a sad looking place to madame valmonde the reputation of the house was tarnished due to young aubignys ruthless behaviour towards his slaves the house was dilapidated she had a premonition that something bad was going to happen to desiree click the lets check tab to view the answer
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_38.wav,337962,now highlight the lines which describe the house of the aubignys click the lets check tab to check your observation
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_39.wav,236814,well done these phrases and words tell us about the gloomy nature of the house
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_3.wav,182478,this chapter is a story written by american author kate chopin
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_40.wav,276938,look at the highlighted lines why do you think madame valmonde said this is not the baby
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_41.wav,248518,well let us read further to find out click next to continue
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_42.wav,868770,i knew you would be astonished laughed desiree at the way he has grown the little cochon de lait look at his legs mamma and his hands and fingernails real finger nails zandrine had to cut them this morning isnt it true zandrine the woman bowed her turbaned head majestically mais si madame and the way he cries went on desiree
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_43.wav,516012,check the highlighted part well we all wondered at the surprised reaction of madame aubigny she was startled by the growth of the child is this so just because she hadnt seen the child for a long time
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_45.wav,467528,how do the lines describe the change in attitude and reaction of the characters after the baby was born share your thoughts in the class click lets check to check your predictions
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_46.wav,957376,desiree remarks about how much the baby has grown it is apparent that she does not see anything wrong with her son she is very happy as ever since the baby was born her husband armand who normally is very strict and harsh has become quite amiable and light hearted madame valmonde on the other hand has noticed the difference in the baby and is alarmed
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_48.wav,505980,read the lines desiree even mentions that armand has not punished one of them who is she referring to as them click the lets check tab to check your observation
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_49.wav,444122,well you are correct she use plural pronoun them for the african american slaves which were employed at armands house click next to continue
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_50.wav,930628,what desiree said was true marriage and later the birth of his son had softened armand aubignys imperious and exacting nature greatly this was what made the gentle desiree so happy for she loved him desperately when he frowned she trembled but loved him when he smiled she asked no greater blessing of god
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_52.wav,426568,look at the highlighted lines what does this tell you about the personality traits of desiree and armand click the lets check tab to check your observation
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_53.wav,722484,desiree is a tender hearted person who shows compassion for everyone armande on the other hand behaves in an ill mannered way with the slaves desiree basks in the glow of her husbands love armande on the other hand feels that desiree is subservient to him
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_55.wav,847036,she sat in her room one hot afternoon in her peignoir listlessly drawing through her fingers the strands of her long silky brown hair that hung about her shoulders the baby half naked lay asleep upon her own great mahogany bed that was like a sumptuous throne with its satin lined half canopy
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_57.wav,195018,look at the highlighted phrase which literary device is being used here
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_58.wav,500130,great mahogany bed that was like a sumptuous throne is an example of metaphor smile and irony click the lets check tab to check your observation
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_59.wav,290314,well done it is an instance of a simile the enormous bed has been compared to a throne
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_5.wav,169940,before going into the chapter let us find out some more about the author
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_60.wav,435764,now read the passage again and find any other instance/s of a simile highlight the same click the lets check tab to check your observation
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_61.wav,350500,blood turned like ice is another instance of a simile desiree was stupefied by an observation which benumbed her
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_63.wav,185824,look at the highlighted phrase  which literary device is used here
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_64.wav,368890,is threatening mist an instance of personification metaphor or smiley click the lets check tab to check your observation
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_66.wav,683196,the phrase threatening mist is used to refer to the nerve racking situation of desiree she was restless due to a sudden change in behaviour of armand she could sense that something was not alright but couldnt pinpoint as to exactly what was awry
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_68.wav,339632,how did desiree realize the reason of change in the attitude of armand click the lets check tab to check your observation
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_69.wav,452482,desiree compares the skin tone of the quadroon boy to her sons and notices that notices that they are similar thus she realizes that her son is a black baby
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_6.wav,372232,kate chopin was born as catherine o flaherty on 8 february 1850 in st louis missouri in the united states
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_70.wav,240994,do you think armand hated his wife and son for the same reason note down your predictions
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_72.wav,851214,presently her husband entered the room and without noticing her went to a table and began to search among some papers which covered it armand she called to him in a voice which must have stabbed him if he was human but he did not notice armand she said again then she rose and tottered towards him
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_74.wav,405670,do you think the way armand treated desiree was fair what does this tell us about the contemporary society click the lets check tab to check your observation
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_75.wav,582050,armand typical of his class arrogantly shuns his wife who before the birth of the baby he had adored  like many american men of the nineteenth century south armand  finds  the worth of a person based on her race
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_76.wav,699914,read the lines initially when monsieur valmonde had informed aubigny about desirees obscure background it was a trivial matter and aubigny brushed it aside why do you think it becomes a matter of greater importance now click the lets check tab to check your observation
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_77.wav,929792,armande was young and did not care about the world when he had fallen in love with desiree but after the birth of his son his true nature is revealed in front of desiree when he notices that his son is born with a darker skin tone he immediately concludes that his son has inherited these features from desiree thus proclaiming her to belong to the race of the slaves
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_78.wav,246010,how do you think madame valmonde would have replied to desirees letter let us read further to find out
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_7.wav,606288,her father was a successful businessman and her mother was a well connected member of the french community after her fathers death she grew up in a household dominated by women her mother great grandmother and the female slaves
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_80.wav,906386,the answer that came was brief my own desiree come home to valmonde back to your mother who loves you come with your child when the letter reached desiree she went with it to her husbands study and laid it open upon the desk before which he sat she was like a stone image silent white motionless after she placed it there
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_82.wav,367218,read the highlighted lines list down the inferences you get from madame valmondes reply click the lets check tab to check your observation
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_83.wav,473380,well done she exhibits true maternal feelings towards desiree and her baby the obscure origin of desiree does not bother her though she has her own doubts about it
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_84.wav,866262,desiree went in search of her child zandrine was pacing the sombre gallery with it she took the little one from the nurses arms with no word of explanation and descending the steps walked away under the live oak branches it was an october afternoon the sun was just sinking out in the still fields the negroes were picking cotton
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_86.wav,383936,look at the highlighted lines why didnt desiree take the road which could have taken her to the house of valmondes click the lets check tab to check your observation
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_88.wav,802732,desiree was categorized as a non white which meant she belonged to the race of the slaves in this way her social standing was severely diminished aubigny had abandoned her and her son even moving into her mothers home would not have given her a life she and her son would have lived in isolation with no prospects for a happy future
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_89.wav,780162,some weeks later there was a curious scene enacted at labri in the centre of the smoothly swept back yard was a great bonfire armand aubigny sat in the wide hallway that commanded a view of the spectacle and it was he who dealt out to a half dozen negroes the material which kept this fire ablaze
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_8.wav,735020,chopins books deal with issues of identity and morality her writing style is influenced by her irish and french lineage the themes of her works are based on struggles of womanhood through her stories kate chopin wrote her autobiography and documented her surroundings
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_91.wav,718304,read the lines and then answer the given question there was the remnant of one back in the drawer from which he took them but it was not desirees it was part of an old letter from his mother to his father he read it she was thanking god for the blessing of her husbands love
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_92.wav,317064,we will now look at each element of the story individually remember that not all stories will have each of the elements  
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_93.wav,702422,first we will look at the setting there are two aspects to consider under setting the location of the story and the time and date when the story takes place the story is set in louisiana united states of america the time period is mid nineteenth century during the era of slavery
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_95.wav,932298,stories must have at least one character most stories usually have a protagonist and an antagonist the protagonist is the main character of the story whereas antagonist is the person opposing the protagonist the antagonist is usually a negative character a story might not have an antagonist then there are the secondary characters
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_97.wav,902206,next we will look at the plot plot is the structure of a story it refers to the events that make up the story the initial event is the exposition or the way the story is introduced to the reader soon after the exposition the central problem of the story is presented this is the conflict in the plot an event that takes the plot of the story forward
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_99.wav,959884,point of view refers to the way the story is narrated broadly speaking there are three types of points of views the first person point of view is when the story is narrated by a character from the story it can be easily identified by the use of the pronouns i me and myself usually its the protagonist of the story who narrates the story but secondary characters might also be the narrator
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/desireesbaby_9.wav,378920,kates major works were two short story collections named bayou folk 1894 and a night in acadie 1897
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/diffusion_osmosis_10.wav,275062,to begin with diffusion can occur in all types of media such as liquids and gases
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/diffusion_osmosis_11.wav,908688,for instance diffusion of liquid in liquid medium occurs when ink is dropped into water diffusion of solid in liquid medium is seen in the case of sugar cube and water diffusion of liquid in gas medium is seen when perfume is sprayed in the air and diffusion of solid in gas medium is seen when dust particles disperse in air
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/diffusion_osmosis_12.wav,265030,on the other hand as seen with the dialysis tubing osmosis occurs only in a liquid medium
/home/testuser/git-lfs-2.2.0/deepspeech/data/cmu/diffusion_osmosis_13.wav,479862,diffusion involves the direct movement of molecules across different media without the requirement of any membrane while osmosis occurs only through a semipermeable membrane
